UserId,ProductId,Rating
A2AKSRYYK33HL,B000092OX4,1.0
A1J6KD2NJX0WPV,B000980PGM,1.0
A1OK6GRKNHISTG,B0007CIEBI,2.0
A3JFSSYNA2Q2DF,B0001FF80G,1.0
A2AJH20E99635Z,B00021BEXY,1.0
A2P683JSJXYVSK,B00008KA8D,1.0
ABH42NUV98GEC,B0002JG2NI,1.0
ANFA6DO6CG92L,B00023DIBI,2.0
A1HG6G029EQVZX,B0006ZHCK0,1.0
ACKK4BGIUUXO9,B0009OAHEQ,1.0
A205UI18NUPPDE,B000196U04,2.0
A9SNUPG09SN50,B0009ET5H6,1.0
A2L9P8VWAE1T1R,B00014D1OW,3.0
A1H8AW6A2JQI8Y,B0009PVV36,2.0
A37IRE9GZ0CZ7I,B00027D0DU,2.0
A2U51SZDUYJ2HS,B0009M0C5W,4.0
A33SJPNFWFV9TP,B0001433OU,3.0
A2NITRX1FD1J71,B0000536EK,2.0
A16WCO0QZ3AVT2,B0007WL21M,1.0
A33AA50VL0WXZG,B0006MSVCG,1.0
A33ZU62LE95LPU,B00015HBD8,1.0
A2PCF2BY80QDAU,B0009ET5O4,3.0
AQDKKTFH5XREM,B00005CDRY,3.0
A2NQXYIO9BH30M,B00028OSI0,3.0
A2FHQALWJ34SMN,B000052XZP,1.0
A16ITI4RV5NBIX,B00011JOR8,2.0
A2C6M5F5BM4DAY,B0009OAI40,3.0
A2F82AIJSDKRPR,B0000535UA,2.0
A3SRKH5UD4OG76,B00005A9WP,2.0
AL3F5YDT1M47D,B0000Y3DAK,1.0
AM4CTYC2C0PMC,B000052YOR,1.0
A3FQ8SYL4BAH4A,B000052YM4,3.0
A3IT1LRJSFL1QZ,B0002A65LQ,3.0
A3EQN15D3E429F,B00005A443,2.0
A2HL9ITOTTLLQN,B0000YUX4O,2.0
A9LE44VIWYOK3,B00006ISER,3.0
A1IJKDO76HEUQY,B0000Y3COC,3.0
A30VW5U99E33UP,B0006ZHK7A,3.0
A29B2TOMJOUES3,B0000YUXI0,2.0
A3FF6CWXBMKJHF,B0006OU06E,3.0
ARGK9NAK63L94,B0000YV6YK,2.0
AL5P6IG4WZ57J,B0007D2F3K,2.0
A3G1UXS2B4KHNS,B000052YM3,2.0
AR7ODCG57VKFT,B0006II74C,3.0
A3UKX8U71GQBY8,B00017XWJ8,2.0
AZW0RIARTTWWR,B000052YMX,2.0
A3B3QLMC1PWXUP,B0000ZLEFU,2.0
A2S1I17BMP54N6,B00006FRW7,3.0
A3V77OX73MYEYM,B000052XW5,3.0
A2EW4C6SO8T99A,B000052ZB4,3.0
AOMA5180T22UG,B0009OAI6I,2.0
A3UZPFEVHP4JMG,B0009OAGXI,2.0
AQDKKTFH5XREM,B00021PDN6,2.0
A1WGD7XDDNHKCT,B000052YM3,1.0
A1R0SLJ8S4FRSK,B00021D5FY,2.0
AVTA0GB4ZQ5ZB,B0009953JA,2.0
AFZ3GUKW9X4MQ,B000052ZSS,2.0
A16THL2YF8IT58,B0009OAHRS,1.0
ACT8GMZ5T0DRE,B00016X68Q,3.0
A1TLO9YFX8H3BI,B0009OAHWI,2.0
AVJHUXVPE1DMZ,B0002Z8SZW,2.0
A228SRMN7RV2N,B0002DM5GC,2.0
A3B1V3AUUV13R6,B00021PDN6,2.0
A27I4SNG31S63E,B00005TZU8,3.0
A1K4G7LQK503GQ,B0002Z81O0,1.0
AGU58I7CG0ZBL,B0006GZAKI,2.0
AIQX2510USU1W,B00028LURW,2.0
A3T52MSRBJDL4D,B0000CNR0J,2.0
A1C239TBE1ZV75,B000052YJX,2.0
A1LNISCJBDOHXW,B00027DDOQ,1.0
A27W7VY46CE1I1,B0000535UM,1.0
AF80F3DDGWMU,B00021DJ32,2.0
AELW3XPXKW11B,B0001ZA3Y2,2.0
ACLN9BDV02AS5,B00005323F,1.0
A1NB2R4YI2XIA8,B0009R33U8,2.0
A1L647W1TN4GWE,B0000C0XL8,2.0
A3KY37KN7Z5LL9,B000065DJY,3.0
A2KQRUKXGEIPJ8,B0002DO1RS,2.0
A2XA1S8MRIYUBT,B000052ZTY,1.0
A2GVG03NGBKCF4,B0000YV83O,2.0
A39X2H1HNGDI70,B0000ZHOEU,2.0
A2CF055EKGZOC9,B00016X68Q,1.0
A1QVES55F862D7,B0009ET5H6,2.0
A3PGU370ZTYVAH,B0002YE8WA,1.0
A27NNDZTVIHBNU,B0000ZHOH2,1.0
A3SVMDTKZBFH6O,B0009OAHQY,3.0
A1DHKKNNW6H783,B0001DDJZO,1.0
AHPFHBUM3P7HG,B0002RPTX4,3.0
A1RBMSDM4N3M0J,B000068U49,3.0
A2NT8MLNL28QVB,B000052XW5,2.0
A1TZISUPYBIMM,B0009OAHIW,3.0
A6UE3HZYGSTA3,B0000533CC,2.0
A2D8S39D54Q47I,B0007CIEBI,3.0
A34XJ34R5GTT5O,B0009R33U8,1.0
A2LF9DJ24VWY6O,B00027DDOQ,1.0
A3QNX5KWHDV0GD,B00092M36I,1.0
A30X2MHU0YD79Y,B0001TOH8G,2.0
A1QHT6R2I45PVW,B00014DKKC,2.0
A18Y4KPDVDMD21,B00008MNZH,1.0
A3I402XBXR6YDP,B0002Z0U5I,1.0
A3H7YTEF739Y6T,B00028LURW,3.0
AOH2G25W8VIH8,B0000Y3GIE,2.0
A2YMWQGLJ256QJ,B0007CXXE6,2.0
AYAEHE2NHBJIY,B00014FTTM,2.0
A146H6A41B26QT,B0006M56BK,2.0
A3484X2SGLA9WK,B0009OAIKY,1.0
A3Q9JUI3RE4JB,B0006GZAKI,3.0
A1W4ZR59WN6VUN,B0002TSCZY,2.0
A11YSZW8CJI006,B00008BNZ4,3.0
A2BD8J6VQMFI9U,B0007CIEBI,4.0
AHQDQZB43RN5T,B00027CGWQ,2.0
A3HO2SQDCZIE9S,B00027DMLK,3.0
ADU71W42ORE96,B0001TSJPI,2.0
A3TO4CCTA56K43,B00008KA7P,2.0
A3QSVYQG1680UB,B000052YM4,2.0
ABKWVXGMO9PBU,B0000531WZ,2.0
A32C23FEMZUS60,B0009EILI0,2.0
ASCF54LSHNKDB,B0002Z8MLC,2.0
A259MPG6SOL02P,B00021CNCK,2.0
A3E1KL2N4ZOQ8W,B00027DDOQ,2.0
A12J7U08H8VKVD,B0001XLSR0,1.0
ABC68JUCPTVOE,B0009F3R7E,1.0
A2SPO665Z6CB7G,B0009R33U8,1.0
A3O2ZE5VF507AP,B00021AYF8,2.0
A3C6T1060AMN0R,B0002EBI82,2.0
A1LF695AO479RI,B000177FXW,2.0
A1IDQCHT6AP271,B0002YE8V6,2.0
A1HIFXTGJ9WLRQ,B00021DTEG,1.0
A2UHBDKIJSX7Y3,B0001TQ9WI,3.0
AL7983CKORNUW,B0006ZHCK0,1.0
ASJAGHG7748EF,B00027D0DU,3.0
A51WEX08VY302,B0001ZMXSQ,2.0
A81GLJWE824PE,B0006M5566,2.0
A1XKUQARFS8RKH,B000094ZDX,2.0
ADSCDY8LSLTCF,B0002YFQ6W,2.0
A3OWFKDYCCHA75,B00014JKG0,2.0
A2OLY6WU47126W,B0009R33U8,1.0
A1C7AYSQTSGA1H,B00008WFSM,3.0
A1O061MC7B23BB,B00014DZ2K,2.0
AF16CEZ9RBKGP,B0001TMDF0,2.0
ACAZCBNMNZT2X,B0002M9LP6,1.0
A2NZBWF2RLHMO1,B0000ZHOH2,1.0
A1U1VMOSMX0MYQ,B0000632EE,2.0
A1RMXG76NICTZS,B0009PVV4A,1.0
A1XV6WQXLA2QE5,B0001XLSR0,3.0
A1IJDDB3VYS1NW,B0000Y3GF2,1.0
AOXZ2YMVCUYW6,B0009EILKS,3.0
ANCECYCSHJ5U9,B00015XAQ0,2.0
A3JDPCLXUW64S3,B0009BVK0E,4.0
A2PVMT6CMGLLS5,B00021DJ32,2.0
A1TWQWI9GLW278,B0009RF9OG,2.0
A2H5MF65C547TZ,B000127VFE,2.0
A2HN8LR0FZ7RTM,B0006II74C,1.0
A1MZE79TABL4QV,B0007CXX82,3.0
A3B4QMA4JN39YR,B0007V9API,1.0
A1R3CO2XPML10H,B00028OSI0,2.0
AB85KM0KP7V31,B0007CXXE6,1.0
A6KL17KKN0A5L,B00006FRW7,1.0
A1EQAV9Q33VW7W,B0006ZWUIE,2.0
AHFNQVFIZRKJH,B0002DUSR0,2.0
A26838R2JFUE2O,B00021AK4I,1.0
A1JM8HLFSGLGND,B00005REAT,1.0
A2Z3O9SDFGMYPZ,B00028F0NM,2.0
A9JG8QKH3NWFJ,B0003009NK,1.0
A31XOYT5E3Q57T,B0006B12KK,3.0
A32H1NQVTKY2AL,B00021DTEG,1.0
A3IYSXMF57W6CG,B00015XAQ0,3.0
ATPSF6QPZ19OK,B0006Q3O3S,1.0
A2GU6SSBM9O8SU,B0000535RA,2.0
A21TWQ5TYTN1UI,B000052ZSS,2.0
A2XK34K2A0RZ1V,B0009N35D2,1.0
A2KATBO80YJH6Y,B000052YM8,3.0
A23ED1KXUQ0BO,B0000Y3CRY,2.0
ANCECYCSHJ5U9,B00006ISER,1.0
A22EADDXDT5E01,B00008WFSM,2.0
A28BE1WQ000GD7,B00027CGWQ,2.0
A2KL8S9D0MQ1FK,B00006FRW7,2.0
A2L0WFEV8HEARB,B0000632EN,3.0
A32IUWN5JF64UF,B0002YE8WA,1.0
A21TWQ5TYTN1UI,B00014D1OW,2.0
A2GKY82ZAPH95C,B000127UVY,2.0
A1FGEAEGWVYJ2I,B0006OJQ14,2.0
A3I7BREX2SBR3Y,B0009OXHC0,1.0
A164HFMPHEM2U3,B0000682T7,2.0
A10V1VCUHN05UF,B0000532I0,4.0
A15TL5DGFAFAYB,B000127UUA,1.0
A1BZ6YPVH0109N,B00006IV2F,2.0
AWCXMFOESM9RO,B0009F3M6A,1.0
ABKF3G6FRNTXI,B00009YJSJ,1.0
A20M36X6UI7B8E,B00006FDU6,1.0
A2K6IVV1DLPKGV,B00008X5CH,2.0
A3V9R7WVGXND1C,B00008ZPGA,1.0
A3TL9VKZR5WLH1,B00005NAOD,2.0
A3MW7BWUWP2T2U,B0006GZAKI,3.0
A2L9EICT9AZ9AN,B000052YJX,2.0
A377L3M5WNCP9K,B00028LN1K,2.0
A14DTBDKUR8V2J,B0001TO3NA,1.0
ANL82U50ND6DJ,B00027DMI8,3.0
A2BD8OSR1NQWCG,B00008MOQN,2.0
A220N5DBGQIQY,B000052YJH,2.0
A14RT9LH1VB0RB,B00014DZ2K,2.0
A1CMM9DTTAZKFQ,B0009F3O8Q,2.0
A2YZL24Y1D63ZQ,B000052YP6,1.0
AJNXTLU5MB72R,B0006HCE60,2.0
A2LOTI55H1FK7W,B0009N5EZY,2.0
A3JL6N1ZQGVHWS,B000052YJM,2.0
A3U30FKFTAUPZR,B00028OC4K,2.0
A2WSHXJ8EKCWU1,B0006II74C,1.0
AJVLY0MDCU9U2,B0000535U2,3.0
A3E8G24AWOJWE6,B0001EL658,3.0
A33USONZGGII4G,B0009F3R7E,1.0
A3A5N8WWYSTF5B,B000146LKS,1.0
A2HFHCEFQZCYCX,B00008KA8D,1.0
A1UVWPGNPY3SHY,B0000535RD,2.0
A2ZI864QL16TP5,B0000536P4,4.0
A3GRAAOEHNBCRC,B000052YOX,1.0
A1VJOEORPFG63P,B0002NIAC0,2.0
A2XJG7OOW3SNNY,B0000ZHH5G,1.0
ACNKEPH5KLBXB,B0009EILI0,1.0
A329DIOV6W6DQM,B00011QUDE,1.0
AR48Q1J9Y73I5,B00021D5FY,4.0
A352DMBDL2LVA8,B0007W1R58,2.0
A3DNFZF25M7Q1O,B00017XWJ8,1.0
A1R0SLJ8S4FRSK,B000053L6W,2.0
AHN5I2BKFML6C,B0002RYHTQ,1.0
A3B3QLMC1PWXUP,B00021DVCQ,1.0
A27GEQP19JB070,B00070E8IS,1.0
A38MOOVAPLK9UW,B000142JDG,2.0
A3NOK3V5OXZ4NW,B00016X68Q,1.0
A3MCX93HD6NHML,B000094ZDX,3.0
AG0AEIR10N75F,B000050B6U,1.0
A1CW0F5QRKBJUE,B00027CGWQ,1.0
A2VJBL63IDS4LY,B0009AF6NW,1.0
AMUXU4POKNEGG,B0000UTUW4,2.0
A1L1S42BOGPF96,B0009P4PZC,1.0
A18Z8FXBRDVGN,B0009ET3SC,3.0
ABA1E91KRWIYI,B0006LNC2G,2.0
A33PVCHCQ2BTN0,B0007WL21M,1.0
A19XDE2PFVJ8ZU,B00011QUKW,2.0
AFLIU4A1AS7PE,B0009M0C5W,1.0
A1YHR9YSS9DLPK,B0002B0R14,4.0
ASOLCRLNQIF3W,B00006IV22,3.0
A3BVX4ITKW126Z,B0002DO1RS,2.0
ANBYFS0SVUZO2,B0006LNMIU,1.0
A6UADTLMGWMPX,B0009OAGT2,2.0
AP7D6HQVD9XSY,B0000ZHOH2,1.0
A2MT1QXT23V91V,B00016X68Q,1.0
A31VSJPDO3SQ05,B0009P4PZC,1.0
A1OKKJBQ0DPFTB,B0006GDATQ,2.0
A3OJ06QPUG176L,B0000CC64W,1.0
A13VY0ZQM7QBAJ,B0006MSVCG,1.0
A3PT1XDNFXS0I6,B000136P7S,2.0
A21QXZ3KN6B43Q,B0002Z0UA8,3.0
ACR98MKG8ZW4H,B0000YUWY0,1.0
A23S9VE4GQB1XP,B0000CGKLV,2.0
AWP7ZZU84TGFD,B0009I4MCU,3.0
A9P3JKJRPLT2R,B0009F3R7E,2.0
A29S9J2NZ184MS,B0000AFUTL,1.0
A14QAEJXCSBKF3,B0009OAIKY,3.0
AC20FVLSPA4QE,B0002M6ZLY,4.0
A26RWQLUB4GKW9,B0000UTUW4,1.0
A42QV8JZMUU1G,B0000536M2,3.0
AEA9K3MXS8JPZ,B00014DZ2K,3.0
A1VN0LUQERNCR1,B00005B9FV,2.0
A2188TTWZPKN35,B00016X06O,2.0
A30UPVH3ZMSL1K,B0002JKPA4,1.0
A2YZL24Y1D63ZQ,B0009M0C5W,2.0
A1PQP9GNGZJHRJ,B00014WW38,3.0
A1STAF9ZLTCCNT,B0007CXXDM,3.0
A3F4NXTYY7JNKL,B00027D0DU,3.0
AW0R2Y69OGF2W,B00021DJ32,1.0
AQAROTD36STG2,B0002SA9BU,2.0
A1K4HZVR721KSF,B0002DPG1I,2.0
A20M36X6UI7B8E,B0009N5EZY,2.0
A3A9F23OMEVFS2,B0001XLSQ6,1.0
A1DLEL5T5AKJRC,B00028LN1K,1.0
A1DVVEMVASHGK8,B0001B86HM,2.0
AJNXTLU5MB72R,B0009OAHWI,1.0
AWF1NUSAPU4K0,B0009OAGSI,2.0
AIBDCIWC061A,B000052Z9F,1.0
A2QG6W6845EO5Z,B0009OAHOG,2.0
AS4JFDB695OJG,B0009I4MFW,2.0
AZM0CLX6A5FFB,B0009OAI1S,2.0
A3LWSXFD0TXW9W,B0006Q0HEC,3.0
A3D732EQ36IHO8,B0003009NK,2.0
A3W0FTSEESIHZV,B00006IV2F,1.0
A3IOH28W6V2PGR,B00009YJSJ,2.0
A2SPAROS5PSI8X,B0000ZREXQ,4.0
A3ACCVELQ149WV,B00013YZ7U,3.0
A2RAB8TN6RPQZ3,B00021DTEG,2.0
A2Z89ATR41KV59,B0006GZCVK,3.0
A31HJJA20UEKRA,B00076XR3O,1.0
A9QYV26DWB333,B0002A65LQ,1.0
A1LQPOJO89KMTL,B0009HIFRY,2.0
A2K6LI89NAD2J2,B00004U9UY,1.0
A212TAKYCVZQTK,B0006FMK98,3.0
AB55JKPQH03LY,B0006GBEYE,2.0
A21QXZ3KN6B43Q,B000052YJH,1.0
A1MSLOKD3W9E0B,B00012NJZA,1.0
A8ZUE4T77PLNI,B00005REAT,1.0
A1XOQU117PKOHN,B0006GBEYE,3.0
ATWTNXM6WNV5N,B0000AFUTL,2.0
A36XX88IE3ABCY,B000052YM7,1.0
A1NITO6ZU77T0H,B00012C0IC,1.0
A3ENI5AW0JGORE,B0000533CC,2.0
A3CKKQ06RWDYC2,B0006Q3NTS,5.0
A1UZU9DSNP4EJ9,B00005NFBD,1.0
AVXM28GWTN8QN,B00014DKKC,2.0
AU8TJYUEGY14H,B0009OAHC8,2.0
A30YEJEKR5CQTZ,B0009OAHIW,2.0
A2A64L62O00BLK,B0002DUSUW,2.0
A1DLEL5T5AKJRC,B000052YM7,1.0
A7FT395MF3O7U,B000052ZB2,3.0
A1CXTGVY2MV1B1,B000142JDG,1.0
AV5KLC57NXKAR,B00068CG3U,2.0
A2EO5I5AN8ZAWN,B00023KDAW,2.0
A1G2MRWS7Y24IV,B00011QUKW,2.0
A3AT7EM5LX3QGL,B00008BNZ4,2.0
A9Y3LK8PN6ZAX,B0002XG9X2,1.0
A2Y99I9G33T8M7,B0009ET5JE,1.0
AEE2DZ5SQ6RYO,B0009F3O8Q,2.0
A2LD9WEWWH4WCP,B0006OJQ14,1.0
A16ZJA9BD2WU0Z,B000248HLI,2.0
A1ZRZIM0HI6UND,B00005B9FV,2.0
AAQJIZKPZN9T4,B0006ZWUIE,2.0
A2P48MLNEI2FLG,B000052YM4,3.0
ARRRZYRKEO7PE,B0006MSVCG,2.0
A14DTBDKUR8V2J,B0002U476G,2.0
A19SDJ2TSSL8HI,B000052WYN,3.0
A2FYDAY6VMNEXR,B0000535RA,2.0
A344M4952B9D8Y,B0000536P3,2.0
A22ZW8DE8QNY4,B00022WA9U,1.0
A1FGEAEGWVYJ2I,B000052YMX,2.0
AJ1O3XEN58A6I,B0009I4MFW,1.0
A3TFPOT5VO32MK,B00005O0MZ,3.0
A3NXYK6JM5MJQ2,B0006FMK98,2.0
APAN6NT07OFWT,B00014GT78,2.0
A243YZTDKBDBQR,B0002Z0U5I,1.0
AC7XV8BUB7YA2,B0001ZYLAO,1.0
AWWD4NM8XPWGU,B000052YJX,1.0
A1RGAU7R465ODE,B00092M32C,1.0
A1XBCEKOJR8P0M,B000092OX4,2.0
AXFWFTDCJVF7G,B000052YN7,2.0
A1KE3PZT15LIX7,B0000632EN,3.0
AJH1W7OZFOQOV,B0001B86HM,1.0
A1YSW9PRT9HECP,B0007DHMBK,2.0
A22ZW8DE8QNY4,B0009I4M02,1.0
AHMPDT1B7TMSF,B0006ZYPVE,1.0
A17TKLM1DPIIFE,B0000UTUVU,3.0
AYGEKID3G7DPW,B0009P4PZC,2.0
A29H667AI2P67L,B0009OAGT2,1.0
A322KNXHMEFLL8,B0009OAI8G,4.0
A39L5J90HAUNYL,B000248HLI,2.0
A36OFCVEB9Q89S,B00099E8ZA,2.0
A2VAGBTIBWTVUC,B0009OAHOG,1.0
APFB4RNU1HAI6,B0006Q00ZI,2.0
A1KZ0RDJZQSY4O,B00021DUM2,3.0
A1UV08NK3V1QG5,B0009RF9OG,2.0
A1OYYSYZXEQ5TN,B0002DUSUW,2.0
ABZFCT0JJKZ5C,B0009I4MFW,2.0
A16DN4IOG9UAJR,B00011QUIY,1.0
A3IFITV3FOA840,B00021DDYW,1.0
A1OR2WJJ54GGBU,B0000535CH,3.0
A2RHTO4XIVH5V6,B0001MROQA,2.0
A243ECABYQRJS1,B000052YOR,1.0
AVO9DK715GQB3,B0002EBI82,1.0
A69445S3CZCG7,B0000536P3,3.0
A26ZJZGVUAEDVX,B000142Q6G,1.0
AFRJQ3RK97DK9,B00008WFSM,3.0
A12KPDAG1IOC4D,B00021AYF8,3.0
A230R9ECHI7FKL,B0009RFAPY,3.0
A2340917M1HHZ3,B00021DG80,2.0
A1MXL3I0MUJ2FF,B0002SA9BU,1.0
AUJJFBHRFOOL4,B0009OAHNM,3.0
ADHSQF2B9369E,B0000536EK,2.0
A2AB9B754KVX4E,B0009MHJE4,2.0
A2I3SN35OH4BE7,B0001EKWPI,3.0
AMR6Q0R8PM7CU,B0006I9YK8,2.0
A2HN8LR0FZ7RTM,B0006M56BK,2.0
A1F6OKR4IDY2NU,B00027D6SE,2.0
A14HHWWE4QM9XI,B00027CGWQ,2.0
A2NB2BKTJZNOD4,B0006OJQ14,1.0
A2EOHSES2H182B,B0006GZCVK,3.0
A38X9CPIXZDAYP,B0009953JA,2.0
AMM14SI86NICF,B00006FDU6,1.0
A1NEIH01B5X6QL,B00004TUBL,1.0
A3D3ALS3WKRZCE,B0001Y74VS,2.0
A29RO0UKX60H7R,B0000AFUTL,1.0
A3KQHBGTTSWTZ6,B00016X06O,4.0
A2651ZXBNPFTSZ,B000094Q6C,2.0
A1IVA59FUP779G,B0007R7ABS,2.0
AJX0CXILSFMLT,B00027DMSI,1.0
AIZT6HBIV7ILJ,B000052XW5,1.0
A2XLKT31FACQ62,B00027D8IC,2.0
A3VDXTL39DX7DD,B0002SA9BU,2.0
A38EMDLTYCLKEI,B0007Y5C52,2.0
A35GNLA91DUD0F,B0006Q3O3S,1.0
A5LJ9YPU335K,B0000531SW,1.0
A3AF0AU7PMCOTC,B0009ET5O4,2.0
ANGJDA3VLH4CW,B0009R34JI,3.0
A1JJ7JOOF12SIK,B00005CDSP,3.0
AY39OSMSNJP53,B0009OAHNM,3.0
ANBYFS0SVUZO2,B00005B9FV,2.0
A16K2F0NGJSJ7,B0006ZWUIE,1.0
A3EQTI5X8YP3M8,B00005V5P6,2.0
A3GSLWIO4T4MR,B0001YXXUY,1.0
A4Z6911KXSTNR,B0000C0XL8,1.0
A1IFSVFRN83DYA,B00006598X,3.0
A1HHC1QYMRURKJ,B00021AM9G,2.0
A1QR2EWSC5KVGO,B0001XLSQ6,1.0
A27BQPXYG0Z8QK,B0009OAI8G,4.0
AA95FYFIP38RM,B0000Y3LAC,1.0
ARH3HZAWCUWLO,B0009OAI1S,1.0
A1C1A1VBEY4OTB,B000052ZTY,1.0
A11ZQBXHYUF545,B000127VFE,2.0
A1S3SR9A6C5MZY,B0002FBOLW,2.0
ANARB64IRUAAZ,B0006ZYPVE,1.0
A1KESASW6X3W0H,B00021B8L2,3.0
AG3UF7CPUX94J,B0000Y3GIE,2.0
A21JMECLD2N7I2,B000094ZDX,1.0
A2LAFSVKDQH2XX,B00005CDRY,2.0
AF6EHFR0RBGHT,B00011QVIS,2.0
A21RHVGN9M2RIC,B00004U9UY,2.0
A2LXCPYCPZJVW4,B0007WL21M,2.0
A23NVPLEG8H3M9,B0006GZCVK,2.0
A2M02TL1Q0DP5N,B0009EXOO6,3.0
A7NYUTDJX5PDX,B0001M7D7A,2.0
AT2YOOHS6EEYE,B0007CXXE6,2.0
A317DX659987U9,B0009OAI40,3.0
A1533TRCGLSP5K,B00006FRW7,2.0
A3G9VJI2YMFT7D,B0009OAI1S,1.0
A11YSZW8CJI006,B0000ZREXQ,3.0
AFJWGGXE0KGUB,B0000950LF,2.0
A3ZTLNVMDQNBP,B000094Q6C,1.0
A1T3ABYVI18545,B0001APV44,3.0
A1JCI28DEDVFPJ,B00027CDY2,2.0
A2VBLQAR2DNBAL,B0000ZHOH2,2.0
A26FS3ALPNO31T,B0009OAHQY,1.0
A1YR8RE63PWPQ,B0002SA9BU,2.0
AVGV5PDW553EE,B000052YM3,3.0
A35X2NAKKUK8VP,B000248HLI,2.0
AX0W0RBAT1U5P,B0001XLSR0,3.0
A3V9R7WVGXND1C,B0002G21GI,2.0
A27W7VY46CE1I1,B0000531WZ,2.0
A2D9Z3KYLOCKNL,B0002UEDWE,2.0
A3DPCYMQ00V9DZ,B0009I4MFW,3.0
A3S8QGY5DXRU07,B000093I60,2.0
A22ME4HA99DCWP,B0002VQ0WO,2.0
A2PJL3AKWDUZ3D,B0009DVDTU,2.0
A3KB58OXM7J81T,B0006ZHK7A,2.0
A3D7JMJON4EFBJ,B0006ZHK7A,1.0
A3UFNII4RF6QRZ,B000052YJM,3.0
AF16CEZ9RBKGP,B0001TSJPI,3.0
A3CV1FSHKZCNT,B000052YM8,2.0
AFLHSKAQE1B90,B0009N35D2,2.0
AZM0CLX6A5FFB,B0000C0XL8,1.0
A3L0CJK14YNY6M,B0001TJX2Q,1.0
AN80DY5OA7PDC,B000094Q6C,1.0
A2SRVDDDOQ8QJL,B0009N35D2,2.0
A32FY7W5FX3ZTL,B00011QTZI,2.0
ABKWVXGMO9PBU,B0009I4MCU,2.0
A1X9EJA2CV9OYG,B0001ZMXSQ,2.0
AC4MPSKX2GZ2H,B0007YJ5QY,2.0
A1A0RITMO4A2CG,B00008MOQN,1.0
A3UE28QI4CMRRL,B00066D4M4,1.0
A1J0NS21VHWPAR,B00014DMQE,1.0
A24VYSRAERLES3,B00006ISER,1.0
A2S82YD2EPFJ0H,B0009F3NYQ,1.0
A3L09K5Y0ZYMBA,B00005NAOD,2.0
A1AMMF9AW55RR7,9790790961,2.0
A146ONKH57W7KC,B0001XLSQ6,1.0
A18TK1I3WTKL79,B00021C5Y6,2.0
AGZK3IZXF72TY,B00028O7ZO,2.0
A9LO7PJEEADQ,B0009I4MCU,2.0
AEZEE300KUU8X,B0007CXXDM,2.0
A3JL6N1ZQGVHWS,9790790961,2.0
A18JUJGV2CCRZ3,B00068CG3U,3.0
A1ZQOLWFJ93KLR,B0002OCNMC,2.0
A2G48W64AOJLGT,B0009EXOO6,1.0
A3JVIW9CZXRRIC,B0002RYHTQ,3.0
A3I270AVMXBCIO,B0009OAHQY,2.0
ABW30YXF9G5SH,B0006LNKYG,2.0
A36ZF7Y1LECK6A,B00004U9UY,2.0
A3EO2KVYIFE303,B0002RYHTQ,1.0
A3E5N3YBLZCU5Q,B0000AS54S,2.0
A1JIN75YS6P5F7,B00013YYS0,2.0
AKF74H9HQIMXB,B00021AYF8,2.0
A3D8R8BQQ035FC,B000146LKS,1.0
A3S25AE2ATYISE,B0006FMK98,3.0
ARE7E36Q2R18K,B0006M56BK,2.0
AZZTJQ7CQZUD8,B00016WV6E,2.0
A1GNYCXWR15YF9,B0001433OU,1.0
A1RAKK14QL7TD5,B00067YSLO,2.0
A36FXHSXME1KHM,B00021EA9Y,3.0
AAPS7HG9QGDA6,B00008PC1O,2.0
AUGEZFYPPGTHT,B00021DDYW,2.0
AC1RJK3LSF4RQ,B0002YE8V6,2.0
A2DG0MT6A0EYXI,B0002U476G,1.0
AOVDPZIPPHZ96,B00016X604,4.0
A2FEXISHUEI1MU,B00008ZPGA,2.0
A27UAKQX7YEXE4,B0002SA9BU,2.0
AX53K9BNND4KL,B000052YN5,2.0
A1IZ3PZWIBGRWU,B0009OAI6I,3.0
A2Q51KP06DZEDU,B00005333G,2.0
A1D365RYNSK9K,B0007CXXGO,2.0
A2A40QDK65HHHG,B0006Q01EI,1.0
AGMHXR63AGCCF,B0002Z8SE8,2.0
A1R3NLKA0EMOL6,B00028LURW,2.0
AW4WLW570OPAR,B0007D2F3K,2.0
A1REYUQDRAQT02,B00006FRW7,2.0
A23A7W20957PC4,B0007R7ABS,2.0
A2UUS26OISLDOZ,B000273PEO,2.0
A3229XXKDA4TI3,B0000536M2,2.0
A8K2TUWYI1XIN,B00099Z2OQ,2.0
A2FIITBOJ1Q9QX,B0000AFUTL,2.0
A177XE2WRFJ25L,B0006HCE60,2.0
AT0972Q35ZYBO,B000068U49,2.0
A2H9VZ0NJHI2M1,B0007X74E0,2.0
A1JLX2RHVAIQ3E,B0000YUXI0,3.0
A3O2ZE5VF507AP,B0009ML5M6,3.0
A3HSVFAMCDT4W4,B0002DPG1I,1.0
A2YIE9NFV35P0I,B0007R7ABS,1.0
A3NJI7UAVKXZT2,B0002U476G,1.0
A3O2MO8R2OZS8M,B00004TUBV,1.0
AUHOMJTAIQEA7,B0006LNKYG,2.0
A2R91I7JK8CK8A,B000143AY8,1.0
A2VS45NBHGX4W,B0002SA9BU,2.0
A37BDEIGIXX538,B0002YLY9K,1.0
ATJN4KEHJBOC8,B00017XWJ8,2.0
A2ONKVCEKZSAE9,B00067YSLO,2.0
A2XKF7ZIIC4P1N,B00006JN4F,3.0
A3GRPCW9DG427Z,B000127UUA,3.0
A3SWQFL74F04XF,B0001XLSQ6,1.0
